Timestamp,Voltage
2026-01-10T15:05:47.720534,12.999999938159394
2026-01-10T15:05:48.222661,12.999999937849417
2026-01-10T15:05:48.724719,12.999999937537886
2026-01-10T15:05:49.227282,12.999999937224793
2026-01-10T15:05:49.730004,12.99999993691013
2026-01-10T15:05:50.231946,12.999999936593891
2026-01-10T15:05:50.734805,12.999999936276067
2026-01-10T15:05:51.236744,12.99999993595665
2026-01-10T15:05:51.738796,12.999999935635632
2026-01-10T15:05:52.240941,12.999999935313003
2026-01-10T15:05:52.743801,12.99999993498876
2026-01-10T15:05:53.245649,12.999999934662888
2026-01-10T15:05:53.747610,12.999999934335385
2026-01-10T15:05:54.250711,12.99999993400624
2026-01-10T15:05:54.754786,12.999999933675445
2026-01-10T15:05:55.257833,12.999999933342991
2026-01-10T15:05:55.760635,12.999999933008871
2026-01-10T15:05:56.262775,12.999999932673077
2026-01-10T15:05:56.765421,12.9999999323356
